"geoid","year","crime_type","crime_count","number_of_months_missing","number_of_reporting_agencies"
"0436290",2011,"motor_vehicle_theft_total",0,0,1
"0436290",2010,"motor_vehicle_theft_total",1,0,1
"0436290",2009,"motor_vehicle_theft_total",0,0,1
"0457380",2023,"motor_vehicle_theft_total",42,0,3
"0457380",2022,"motor_vehicle_theft_total",36,0,3
"0457380",2021,"motor_vehicle_theft_total",27,0,3
"0457380",2020,"motor_vehicle_theft_total",36,0,3
"0457380",2019,"motor_vehicle_theft_total",34,0,3
"0457380",2018,"motor_vehicle_theft_total",40,0,3
"0457380",2017,"motor_vehicle_theft_total",26,0,3
"0457380",2016,"motor_vehicle_theft_total",30,1,3
"0457380",2015,"motor_vehicle_theft_total",38,1,3
"0457380",2014,"motor_vehicle_theft_total",49,0,3
"0457380",2013,"motor_vehicle_theft_total",49,3,3
"0457380",2012,"motor_vehicle_theft_total",26,0,3
"0457380",2011,"motor_vehicle_theft_total",42,0,3
"0457380",2010,"motor_vehicle_theft_total",53,0,3
"0457380",2009,"motor_vehicle_theft_total",31,0,3
"0457450",2023,"motor_vehicle_theft_total",24,0,1
"0457450",2022,"motor_vehicle_theft_total",22,0,1
"0457450",2021,"motor_vehicle_theft_total",30,0,1
"0457450",2020,"motor_vehicle_theft_total",18,0,1
"0457450",2019,"motor_vehicle_theft_total",19,0,1
"0457450",2018,"motor_vehicle_theft_total",27,0,1
"0457450",2017,"motor_vehicle_theft_total",18,0,1
"0457450",2016,"motor_vehicle_theft_total",32,0,1
"0457450",2015,"motor_vehicle_theft_total",39,0,1
"0457450",2014,"motor_vehicle_theft_total",15,0,1
"0457450",2013,"motor_vehicle_theft_total",30,0,1
"0457450",2012,"motor_vehicle_theft_total",33,0,1
"0457450",2011,"motor_vehicle_theft_total",25,0,1
"0457450",2010,"motor_vehicle_theft_total",13,0,1
"0457450",2009,"motor_vehicle_theft_total",24,0,1
"0412840",2023,"motor_vehicle_theft_total",2,0,1
"0412840",2022,"motor_vehicle_theft_total",10,0,1
"0412840",2021,"motor_vehicle_theft_total",6,0,1
"0412840",2020,"motor_vehicle_theft_total",12,0,1
"0412840",2019,"motor_vehicle_theft_total",15,0,1
"0412840",2018,"motor_vehicle_theft_total",14,0,1
"0412840",2017,"motor_vehicle_theft_total",21,0,1
"0412840",2016,"motor_vehicle_theft_total",17,0,1
"0412840",2015,"motor_vehicle_theft_total",26,1,1
"0412840",2014,"motor_vehicle_theft_total",20,0,1
"0412840",2013,"motor_vehicle_theft_total",10,0,1
"0412840",2012,"motor_vehicle_theft_total",12,0,1
"0412840",2011,"motor_vehicle_theft_total",16,0,1
"0412840",2010,"motor_vehicle_theft_total",11,0,1
"0412840",2009,"motor_vehicle_theft_total",14,3,1
"0409690",2023,"motor_vehicle_theft_total",27,0,2
"0409690",2022,"motor_vehicle_theft_total",29,0,2
"0409690",2021,"motor_vehicle_theft_total",32,0,2
"0409690",2020,"motor_vehicle_theft_total",16,0,2
"0409690",2019,"motor_vehicle_theft_total",16,0,2
"0409690",2018,"motor_vehicle_theft_total",19,0,2
"0409690",2017,"motor_vehicle_theft_total",32,0,2
"0409690",2016,"motor_vehicle_theft_total",26,0,2
"0409690",2015,"motor_vehicle_theft_total",17,0,2
"0409690",2014,"motor_vehicle_theft_total",31,0,2
"0409690",2013,"motor_vehicle_theft_total",17,0,2
"0409690",2012,"motor_vehicle_theft_total",14,0,2
"0409690",2011,"motor_vehicle_theft_total",12,0,2
"0409690",2010,"motor_vehicle_theft_total",16,0,2
"0409690",2009,"motor_vehicle_theft_total",21,6,2
"0499027",2023,"motor_vehicle_theft_total",105,0,1
"0499027",2022,"motor_vehicle_theft_total",135,0,1
"0499027",2021,"motor_vehicle_theft_total",121,0,1
"0499027",2020,"motor_vehicle_theft_total",107,0,1
"0499027",2019,"motor_vehicle_theft_total",82,0,1
"0499027",2018,"motor_vehicle_theft_total",99,0,1
"0499027",2017,"motor_vehicle_theft_total",105,0,1
"0499027",2016,"motor_vehicle_theft_total",84,0,1
"0499027",2015,"motor_vehicle_theft_total",69,0,1
"0499027",2014,"motor_vehicle_theft_total",81,0,1
"0499027",2013,"motor_vehicle_theft_total",84,0,1
"0499027",2012,"motor_vehicle_theft_total",75,0,1
"0499027",2011,"motor_vehicle_theft_total",49,0,1
"0499027",2010,"motor_vehicle_theft_total",80,0,1
"0499027",2009,"motor_vehicle_theft_total",91,0,1
"0468080",2023,"motor_vehicle_theft_total",15,0,2
"0468080",2022,"motor_vehicle_theft_total",22,0,2
"0468080",2021,"motor_vehicle_theft_total",18,0,2
"0468080",2020,"motor_vehicle_theft_total",22,0,2
"0468080",2019,"motor_vehicle_theft_total",26,0,2
"0468080",2018,"motor_vehicle_theft_total",36,0,2
"0468080",2017,"motor_vehicle_theft_total",26,0,2
"0468080",2016,"motor_vehicle_theft_total",39,0,2
"0468080",2015,"motor_vehicle_theft_total",32,0,2
"0468080",2014,"motor_vehicle_theft_total",38,0,2
"0468080",2013,"motor_vehicle_theft_total",22,0,2
"0468080",2012,"motor_vehicle_theft_total",15,0,2
"0468080",2011,"motor_vehicle_theft_total",21,0,2
"0468080",2010,"motor_vehicle_theft_total",27,0,2
"0468080",2009,"motor_vehicle_theft_total",32,0,2
"0485540",2023,"motor_vehicle_theft_total",207,0,3
"0485540",2022,"motor_vehicle_theft_total",221,0,3
"0485540",2021,"motor_vehicle_theft_total",239,0,3
"0485540",2020,"motor_vehicle_theft_total",189,0,3
"0485540",2019,"motor_vehicle_theft_total",233,0,3
"0485540",2018,"motor_vehicle_theft_total",233,0,3
"0485540",2017,"motor_vehicle_theft_total",224,0,3
"0485540",2016,"motor_vehicle_theft_total",230,15,3
"0485540",2015,"motor_vehicle_theft_total",268,12,3
"0485540",2014,"motor_vehicle_theft_total",327,12,3
"0485540",2013,"motor_vehicle_theft_total",226,12,3
"0485540",2012,"motor_vehicle_theft_total",237,12,3
"0485540",2011,"motor_vehicle_theft_total",211,12,3
"0485540",2010,"motor_vehicle_theft_total",189,12,3
"0485540",2009,"motor_vehicle_theft_total",319,12,3
"0463470",2023,"motor_vehicle_theft_total",37,0,1
"0463470",2022,"motor_vehicle_theft_total",41,0,1
"0463470",2021,"motor_vehicle_theft_total",59,0,1
"0463470",2020,"motor_vehicle_theft_total",86,0,1
"0463470",2019,"motor_vehicle_theft_total",105,0,1
"0463470",2018,"motor_vehicle_theft_total",99,0,1
"0463470",2017,"motor_vehicle_theft_total",76,0,1
"0463470",2016,"motor_vehicle_theft_total",54,0,1
"0463470",2015,"motor_vehicle_theft_total",53,0,1
"0463470",2014,"motor_vehicle_theft_total",51,0,1
"0463470",2013,"motor_vehicle_theft_total",55,0,1
"0463470",2012,"motor_vehicle_theft_total",72,0,1
"0463470",2011,"motor_vehicle_theft_total",0,12,1
"0463470",2010,"motor_vehicle_theft_total",0,12,1
"0463470",2009,"motor_vehicle_theft_total",0,12,1
"0481480",2023,"motor_vehicle_theft_total",1,0,1
"0481480",2022,"motor_vehicle_theft_total",0,0,1
"0481480",2021,"motor_vehicle_theft_total",3,0,1
"0481480",2020,"motor_vehicle_theft_total",0,0,1
"0481480",2019,"motor_vehicle_theft_total",2,0,1
"0481480",2018,"motor_vehicle_theft_total",3,0,1
"0481480",2017,"motor_vehicle_theft_total",1,0,1
"0481480",2016,"motor_vehicle_theft_total",1,0,1
"0481480",2015,"motor_vehicle_theft_total",0,0,1
"0481480",2014,"motor_vehicle_theft_total",1,0,1
"0481480",2013,"motor_vehicle_theft_total",0,12,1
"0481480",2012,"motor_vehicle_theft_total",0,12,1
"0481480",2011,"motor_vehicle_theft_total",1,0,1
"0481480",2010,"motor_vehicle_theft_total",0,0,1
"0481480",2009,"motor_vehicle_theft_total",3,0,1
"0499012",2023,"motor_vehicle_theft_total",35,0,1
"0499012",2022,"motor_vehicle_theft_total",35,0,1
"0499012",2021,"motor_vehicle_theft_total",34,0,1
"0499012",2020,"motor_vehicle_theft_total",69,0,1
"0499012",2019,"motor_vehicle_theft_total",42,0,1
"0499012",2018,"motor_vehicle_theft_total",18,0,1
"0499012",2017,"motor_vehicle_theft_total",34,0,1
"0499012",2016,"motor_vehicle_theft_total",30,0,1
"0499012",2015,"motor_vehicle_theft_total",17,5,1
"0499012",2014,"motor_vehicle_theft_total",35,0,1
"0499012",2013,"motor_vehicle_theft_total",28,0,1
"0499012",2012,"motor_vehicle_theft_total",39,0,1
"0499012",2011,"motor_vehicle_theft_total",24,0,1
"0499012",2010,"motor_vehicle_theft_total",30,0,1
"0499012",2009,"motor_vehicle_theft_total",34,0,1
"0453070",2023,"motor_vehicle_theft_total",7,0,3
"0453070",2022,"motor_vehicle_theft_total",9,0,3
"0453070",2021,"motor_vehicle_theft_total",28,0,3
"0453070",2020,"motor_vehicle_theft_total",16,0,3
"0453070",2019,"motor_vehicle_theft_total",10,0,3
"0453070",2018,"motor_vehicle_theft_total",16,0,3
"0453070",2017,"motor_vehicle_theft_total",12,0,3
"0453070",2016,"motor_vehicle_theft_total",6,11,3
"0453070",2015,"motor_vehicle_theft_total",4,12,3
"0453070",2014,"motor_vehicle_theft_total",27,12,3
"0453070",2013,"motor_vehicle_theft_total",23,12,3
"0453070",2012,"motor_vehicle_theft_total",39,0,3
"0453070",2011,"motor_vehicle_theft_total",30,12,3
"0453070",2010,"motor_vehicle_theft_total",32,0,3
"0453070",2009,"motor_vehicle_theft_total",32,1,3
"0458010",2023,"motor_vehicle_theft_total",5,0,1
"0458010",2022,"motor_vehicle_theft_total",6,0,1
"0458010",2021,"motor_vehicle_theft_total",17,0,1
"0458010",2020,"motor_vehicle_theft_total",15,0,1
"0458010",2019,"motor_vehicle_theft_total",1,0,1
"0458010",2018,"motor_vehicle_theft_total",10,0,1
"0458010",2017,"motor_vehicle_theft_total",12,0,1
"0458010",2016,"motor_vehicle_theft_total",4,0,1
"0458010",2015,"motor_vehicle_theft_total",4,0,1
"0458010",2014,"motor_vehicle_theft_total",6,0,1
"0458010",2013,"motor_vehicle_theft_total",4,0,1
"0458010",2012,"motor_vehicle_theft_total",0,12,1
"0458010",2011,"motor_vehicle_theft_total",0,7,1
"0458010",2010,"motor_vehicle_theft_total",13,0,1
"0458010",2009,"motor_vehicle_theft_total",3,0,1
"0439090",2023,"motor_vehicle_theft_total",0,0,1
"0439090",2022,"motor_vehicle_theft_total",0,0,1
"0439090",2021,"motor_vehicle_theft_total",0,0,1
"0439090",2020,"motor_vehicle_theft_total",0,0,1
"0439090",2019,"motor_vehicle_theft_total",1,0,1
"0439090",2018,"motor_vehicle_theft_total",4,0,1
"0439090",2017,"motor_vehicle_theft_total",6,0,1
"0439090",2016,"motor_vehicle_theft_total",10,0,1
"0439090",2015,"motor_vehicle_theft_total",5,0,1
"0439090",2014,"motor_vehicle_theft_total",0,0,1
"0439090",2013,"motor_vehicle_theft_total",3,0,1
"0439090",2012,"motor_vehicle_theft_total",2,0,1
"0439090",2011,"motor_vehicle_theft_total",3,0,1
"0439090",2010,"motor_vehicle_theft_total",8,0,1
"0439090",2009,"motor_vehicle_theft_total",0,0,1
"0453770",2023,"motor_vehicle_theft_total",1,0,2
"0453770",2022,"motor_vehicle_theft_total",6,0,2
"0453770",2021,"motor_vehicle_theft_total",1,0,2
"0453770",2020,"motor_vehicle_theft_total",0,0,2
"0453770",2019,"motor_vehicle_theft_total",4,0,2
"0453770",2018,"motor_vehicle_theft_total",5,0,2
"0453770",2017,"motor_vehicle_theft_total",6,0,2
"0453770",2016,"motor_vehicle_theft_total",13,0,2
"0453770",2015,"motor_vehicle_theft_total",5,0,2
"0453770",2014,"motor_vehicle_theft_total",2,0,2
"0453770",2013,"motor_vehicle_theft_total",1,0,2
"0453770",2012,"motor_vehicle_theft_total",1,0,2
"0453770",2011,"motor_vehicle_theft_total",18,0,2
"0453770",2010,"motor_vehicle_theft_total",11,0,2
"0453770",2009,"motor_vehicle_theft_total",3,4,2
"0424810",2023,"motor_vehicle_theft_total",0,0,1
"0424810",2022,"motor_vehicle_theft_total",0,0,1
"0424810",2021,"motor_vehicle_theft_total",0,0,1
"0424810",2020,"motor_vehicle_theft_total",0,0,1
"0424810",2019,"motor_vehicle_theft_total",0,0,1
"0424810",2018,"motor_vehicle_theft_total",0,0,1
"0424810",2017,"motor_vehicle_theft_total",0,0,1
"0424810",2016,"motor_vehicle_theft_total",0,12,1
"0424810",2015,"motor_vehicle_theft_total",0,12,1
"0424810",2014,"motor_vehicle_theft_total",9,0,1
"0424810",2013,"motor_vehicle_theft_total",9,0,1
"0424810",2012,"motor_vehicle_theft_total",5,0,1
"0424810",2011,"motor_vehicle_theft_total",10,0,1
"0424810",2010,"motor_vehicle_theft_total",5,0,1
"0424810",2009,"motor_vehicle_theft_total",6,1,1
"0499001",2023,"motor_vehicle_theft_car",5,0,1
"0499001",2022,"motor_vehicle_theft_car",5,0,1
"0499001",2021,"motor_vehicle_theft_car",0,0,1
"0499001",2020,"motor_vehicle_theft_car",2,0,1
"0499001",2019,"motor_vehicle_theft_car",4,0,1
"0499001",2018,"motor_vehicle_theft_car",1,0,1
"0499001",2017,"motor_vehicle_theft_car",1,0,1
"0499001",2016,"motor_vehicle_theft_car",1,2,1
"0499001",2015,"motor_vehicle_theft_car",3,0,1
"0499001",2014,"motor_vehicle_theft_car",3,0,1
"0499001",2013,"motor_vehicle_theft_car",2,0,1
"0499001",2012,"motor_vehicle_theft_car",2,0,1
"0499001",2011,"motor_vehicle_theft_car",3,0,1
"0499001",2010,"motor_vehicle_theft_car",4,1,1
"0499001",2009,"motor_vehicle_theft_car",3,0,1
"0420960",2023,"motor_vehicle_theft_car",0,0,1
"0420960",2022,"motor_vehicle_theft_car",0,0,1
"0420960",2021,"motor_vehicle_theft_car",2,0,1
"0420960",2020,"motor_vehicle_theft_car",1,0,1
"0420960",2019,"motor_vehicle_theft_car",1,0,1
"0420960",2018,"motor_vehicle_theft_car",0,0,1
"0420960",2017,"motor_vehicle_theft_car",1,0,1
"0420960",2016,"motor_vehicle_theft_car",1,0,1
"0420960",2015,"motor_vehicle_theft_car",4,0,1
"0420960",2014,"motor_vehicle_theft_car",1,0,1
"0420960",2013,"motor_vehicle_theft_car",4,0,1
"0420960",2012,"motor_vehicle_theft_car",3,0,1
"0420960",2011,"motor_vehicle_theft_car",5,0,1
"0420960",2010,"motor_vehicle_theft_car",3,0,1
"0420960",2009,"motor_vehicle_theft_car",4,0,1
"0462350",2023,"motor_vehicle_theft_car",4,0,1
"0462350",2022,"motor_vehicle_theft_car",4,0,1
"0462350",2021,"motor_vehicle_theft_car",0,0,1
"0462350",2020,"motor_vehicle_theft_car",2,0,1
"0462350",2019,"motor_vehicle_theft_car",1,0,1
"0462350",2018,"motor_vehicle_theft_car",0,0,1
"0462350",2017,"motor_vehicle_theft_car",1,0,1
"0462350",2016,"motor_vehicle_theft_car",1,1,1
"0462350",2015,"motor_vehicle_theft_car",6,0,1
"0462350",2014,"motor_vehicle_theft_car",1,0,1
"0462350",2013,"motor_vehicle_theft_car",7,0,1
"0462350",2012,"motor_vehicle_theft_car",0,12,1
"0462350",2011,"motor_vehicle_theft_car",0,12,1
"0462350",2010,"motor_vehicle_theft_car",2,11,1
"0462350",2009,"motor_vehicle_theft_car",0,12,1
"0468990",2023,"motor_vehicle_theft_car",0,0,1
"0468990",2022,"motor_vehicle_theft_car",1,0,1
"0468990",2021,"motor_vehicle_theft_car",1,0,1
"0468990",2020,"motor_vehicle_theft_car",3,0,1
"0468990",2019,"motor_vehicle_theft_car",0,0,1
"0468990",2018,"motor_vehicle_theft_car",1,0,1
"0468990",2017,"motor_vehicle_theft_car",1,0,1
"0468990",2016,"motor_vehicle_theft_car",2,0,1
"0468990",2015,"motor_vehicle_theft_car",1,0,1
"0468990",2014,"motor_vehicle_theft_car",0,0,1
"0468990",2013,"motor_vehicle_theft_car",1,0,1
"0468990",2012,"motor_vehicle_theft_car",0,0,1
"0468990",2011,"motor_vehicle_theft_car",1,0,1
"0468990",2010,"motor_vehicle_theft_car",1,0,1
"0468990",2009,"motor_vehicle_theft_car",1,0,1
"0483720",2023,"motor_vehicle_theft_car",20,0,1
"0483720",2022,"motor_vehicle_theft_car",37,0,1
"0483720",2021,"motor_vehicle_theft_car",58,0,1
"0483720",2020,"motor_vehicle_theft_car",192,0,1
"0483720",2019,"motor_vehicle_theft_car",339,0,1
"0483720",2018,"motor_vehicle_theft_car",324,0,1
"0483720",2017,"motor_vehicle_theft_car",273,0,1
"0483720",2016,"motor_vehicle_theft_car",212,0,1
"0483720",2015,"motor_vehicle_theft_car",107,0,1
"0483720",2014,"motor_vehicle_theft_car",678,0,1
"0483720",2013,"motor_vehicle_theft_car",739,0,1
"0483720",2012,"motor_vehicle_theft_car",712,0,1
"0483720",2011,"motor_vehicle_theft_car",512,0,1
"0483720",2010,"motor_vehicle_theft_car",526,0,1
"0483720",2009,"motor_vehicle_theft_car",687,0,1
"0499003",2023,"motor_vehicle_theft_car",30,0,1
"0499003",2022,"motor_vehicle_theft_car",30,0,1
"0499003",2021,"motor_vehicle_theft_car",33,0,1
"0499003",2020,"motor_vehicle_theft_car",43,0,1
"0499003",2019,"motor_vehicle_theft_car",53,0,1
"0499003",2018,"motor_vehicle_theft_car",65,0,1
"0499003",2017,"motor_vehicle_theft_car",60,0,1
"0499003",2016,"motor_vehicle_theft_car",59,0,1
"0499003",2015,"motor_vehicle_theft_car",25,0,1
"0499003",2014,"motor_vehicle_theft_car",45,0,1
"0499003",2013,"motor_vehicle_theft_car",42,0,1
"0499003",2012,"motor_vehicle_theft_car",55,0,1
"0499003",2011,"motor_vehicle_theft_car",60,0,1
"0499003",2010,"motor_vehicle_theft_car",86,0,1
"0499003",2009,"motor_vehicle_theft_car",113,0,1
"0405770",2023,"motor_vehicle_theft_car",0,0,1
"0405770",2022,"motor_vehicle_theft_car",3,0,1
"0405770",2021,"motor_vehicle_theft_car",0,0,1
"0405770",2020,"motor_vehicle_theft_car",0,0,1
"0405770",2019,"motor_vehicle_theft_car",0,0,1
"0405770",2018,"motor_vehicle_theft_car",0,0,1
"0405770",2017,"motor_vehicle_theft_car",0,0,1
"0405770",2016,"motor_vehicle_theft_car",0,12,1
"0405770",2015,"motor_vehicle_theft_car",0,12,1
"0405770",2014,"motor_vehicle_theft_car",0,12,1
"0405770",2013,"motor_vehicle_theft_car",4,1,1
"0405770",2012,"motor_vehicle_theft_car",4,0,1
"0405770",2011,"motor_vehicle_theft_car",0,12,1
"0405770",2010,"motor_vehicle_theft_car",0,12,1
"0405770",2009,"motor_vehicle_theft_car",3,6,1
"0406260",2023,"motor_vehicle_theft_car",6,0,1
"0406260",2022,"motor_vehicle_theft_car",5,0,1
"0406260",2021,"motor_vehicle_theft_car",1,0,1
"0406260",2020,"motor_vehicle_theft_car",0,0,1
"0406260",2019,"motor_vehicle_theft_car",0,0,1
"0406260",2018,"motor_vehicle_theft_car",0,0,1
"0406260",2017,"motor_vehicle_theft_car",0,0,1
"0406260",2016,"motor_vehicle_theft_car",0,12,1
"0406260",2015,"motor_vehicle_theft_car",0,12,1
"0406260",2014,"motor_vehicle_theft_car",2,9,1
"0406260",2013,"motor_vehicle_theft_car",7,0,1
"0406260",2012,"motor_vehicle_theft_car",8,0,1
"0406260",2011,"motor_vehicle_theft_car",10,0,1
"0406260",2010,"motor_vehicle_theft_car",9,1,1
"0406260",2009,"motor_vehicle_theft_car",0,0,1
"0420050",2023,"motor_vehicle_theft_car",18,0,1
"0420050",2022,"motor_vehicle_theft_car",10,0,1
"0420050",2021,"motor_vehicle_theft_car",12,0,1
"0420050",2020,"motor_vehicle_theft_car",16,0,1
"0420050",2019,"motor_vehicle_theft_car",14,0,1
"0420050",2018,"motor_vehicle_theft_car",0,0,1
"0420050",2017,"motor_vehicle_theft_car",14,0,1
"0420050",2016,"motor_vehicle_theft_car",12,0,1
"0420050",2015,"motor_vehicle_theft_car",0,12,1
"0420050",2014,"motor_vehicle_theft_car",0,12,1
"0420050",2013,"motor_vehicle_theft_car",0,12,1
"0420050",2012,"motor_vehicle_theft_car",35,0,1
"0420050",2011,"motor_vehicle_theft_car",49,0,1
"0420050",2010,"motor_vehicle_theft_car",32,1,1
"0420050",2009,"motor_vehicle_theft_car",37,0,1
"0434120",2023,"motor_vehicle_theft_car",0,0,1
"0434120",2022,"motor_vehicle_theft_car",1,0,1
"0434120",2021,"motor_vehicle_theft_car",1,0,1
"0434120",2020,"motor_vehicle_theft_car",0,0,1
"0434120",2019,"motor_vehicle_theft_car",2,0,1
"0434120",2018,"motor_vehicle_theft_car",0,0,1
"0434120",2017,"motor_vehicle_theft_car",0,0,1
"0434120",2016,"motor_vehicle_theft_car",0,12,1
"0434120",2015,"motor_vehicle_theft_car",0,12,1
"0434120",2014,"motor_vehicle_theft_car",0,7,1
"0434120",2013,"motor_vehicle_theft_car",0,0,1
"0434120",2012,"motor_vehicle_theft_car",1,2,1
"0434120",2011,"motor_vehicle_theft_car",0,0,1
"0434120",2010,"motor_vehicle_theft_car",4,0,1
"0434120",2009,"motor_vehicle_theft_car",2,0,1
"0466820",2023,"motor_vehicle_theft_car",21,0,1
"0466820",2022,"motor_vehicle_theft_car",21,0,1
"0466820",2021,"motor_vehicle_theft_car",17,0,1
"0466820",2020,"motor_vehicle_theft_car",26,0,1
"0466820",2019,"motor_vehicle_theft_car",36,0,1
"0466820",2018,"motor_vehicle_theft_car",32,0,1
"0466820",2017,"motor_vehicle_theft_car",48,0,1
"0466820",2016,"motor_vehicle_theft_car",40,0,1
"0466820",2015,"motor_vehicle_theft_car",30,0,1
"0466820",2014,"motor_vehicle_theft_car",33,0,1
"0466820",2013,"motor_vehicle_theft_car",0,12,1
"0466820",2012,"motor_vehicle_theft_car",40,0,1
"0466820",2011,"motor_vehicle_theft_car",25,0,1
"0466820",2010,"motor_vehicle_theft_car",33,0,1
"0466820",2009,"motor_vehicle_theft_car",36,0,1
"0474400",2023,"motor_vehicle_theft_car",2,0,1
"0474400",2022,"motor_vehicle_theft_car",1,0,1
"0474400",2021,"motor_vehicle_theft_car",3,0,1
"0474400",2020,"motor_vehicle_theft_car",0,0,1
"0474400",2019,"motor_vehicle_theft_car",0,0,1
"0474400",2018,"motor_vehicle_theft_car",2,0,1
"0474400",2017,"motor_vehicle_theft_car",0,0,1
"0474400",2016,"motor_vehicle_theft_car",0,12,1
"0474400",2015,"motor_vehicle_theft_car",0,12,1
"0474400",2014,"motor_vehicle_theft_car",0,12,1
"0474400",2013,"motor_vehicle_theft_car",0,12,1
"0474400",2012,"motor_vehicle_theft_car",0,12,1
"0474400",2011,"motor_vehicle_theft_car",4,0,1
"0474400",2010,"motor_vehicle_theft_car",3,0,1
"0474400",2009,"motor_vehicle_theft_car",4,0,1
"0483090",2023,"motor_vehicle_theft_car",0,0,1
"0483090",2022,"motor_vehicle_theft_car",2,0,1
"0483090",2021,"motor_vehicle_theft_car",11,0,1
"0483090",2020,"motor_vehicle_theft_car",13,0,1
"0483090",2019,"motor_vehicle_theft_car",9,0,1
"0483090",2018,"motor_vehicle_theft_car",8,0,1
"0483090",2017,"motor_vehicle_theft_car",6,0,1
"0483090",2016,"motor_vehicle_theft_car",12,0,1
"0483090",2015,"motor_vehicle_theft_car",15,0,1
"0483090",2014,"motor_vehicle_theft_car",11,0,1
"0483090",2013,"motor_vehicle_theft_car",15,0,1
"0483090",2012,"motor_vehicle_theft_car",7,0,1
"0483090",2011,"motor_vehicle_theft_car",14,0,1
"0483090",2010,"motor_vehicle_theft_car",7,0,1
"0483090",2009,"motor_vehicle_theft_car",7,0,1
"0499005",2023,"motor_vehicle_theft_car",21,0,1
"0499005",2022,"motor_vehicle_theft_car",14,0,1
"0499005",2021,"motor_vehicle_theft_car",7,0,1
"0499005",2020,"motor_vehicle_theft_car",6,0,1
"0499005",2019,"motor_vehicle_theft_car",10,0,1
"0499005",2018,"motor_vehicle_theft_car",10,0,1
"0499005",2017,"motor_vehicle_theft_car",15,0,1
"0499005",2016,"motor_vehicle_theft_car",9,0,1
"0499005",2015,"motor_vehicle_theft_car",10,0,1
"0499005",2014,"motor_vehicle_theft_car",8,0,1
"0499005",2013,"motor_vehicle_theft_car",9,0,1
"0499005",2012,"motor_vehicle_theft_car",11,0,1
"0499005",2011,"motor_vehicle_theft_car",8,0,1
"0499005",2010,"motor_vehicle_theft_car",4,0,1
"0499005",2009,"motor_vehicle_theft_car",11,0,1
"0423620",2023,"motor_vehicle_theft_car",56,0,2
"0423620",2022,"motor_vehicle_theft_car",49,0,2
"0423620",2021,"motor_vehicle_theft_car",58,0,2
"0423620",2020,"motor_vehicle_theft_car",58,0,2
"0423620",2019,"motor_vehicle_theft_car",51,0,2
"0423620",2018,"motor_vehicle_theft_car",44,0,2
"0423620",2017,"motor_vehicle_theft_car",60,0,2
"0423620",2016,"motor_vehicle_theft_car",35,0,2
"0423620",2015,"motor_vehicle_theft_car",42,0,2
"0423620",2014,"motor_vehicle_theft_car",45,0,2
"0423620",2013,"motor_vehicle_theft_car",33,0,2
"0423620",2012,"motor_vehicle_theft_car",34,0,2
"0423620",2011,"motor_vehicle_theft_car",47,0,2
"0423620",2010,"motor_vehicle_theft_car",41,0,2
"0423620",2009,"motor_vehicle_theft_car",57,0,2
"0425720",2023,"motor_vehicle_theft_car",0,0,2
"0425720",2022,"motor_vehicle_theft_car",0,0,2
"0425720",2021,"motor_vehicle_theft_car",0,0,2
"0425720",2020,"motor_vehicle_theft_car",0,0,2
"0425720",2019,"motor_vehicle_theft_car",1,0,2
"0425720",2018,"motor_vehicle_theft_car",2,0,2
"0425720",2017,"motor_vehicle_theft_car",1,0,2
"0425720",2016,"motor_vehicle_theft_car",1,2,2
"0425720",2015,"motor_vehicle_theft_car",0,0,2
"0425720",2014,"motor_vehicle_theft_car",2,0,2
"0425720",2013,"motor_vehicle_theft_car",0,0,2
"0425720",2012,"motor_vehicle_theft_car",1,0,2
"0425720",2011,"motor_vehicle_theft_car",0,0,2
"0425720",2010,"motor_vehicle_theft_car",1,0,2
"0425720",2009,"motor_vehicle_theft_car",1,2,2
"0483160",2023,"motor_vehicle_theft_car",7,0,1
"0483160",2022,"motor_vehicle_theft_car",7,0,1
"0483160",2021,"motor_vehicle_theft_car",6,0,1
"0483160",2020,"motor_vehicle_theft_car",4,0,1
"0483160",2019,"motor_vehicle_theft_car",4,0,1
"0483160",2018,"motor_vehicle_theft_car",1,0,1
"0483160",2017,"motor_vehicle_theft_car",0,0,1
"0483160",2016,"motor_vehicle_theft_car",0,0,1
"0483160",2015,"motor_vehicle_theft_car",0,0,1
"0483160",2014,"motor_vehicle_theft_car",1,0,1
"0483160",2013,"motor_vehicle_theft_car",1,0,1
"0483160",2012,"motor_vehicle_theft_car",0,3,1
"0483160",2011,"motor_vehicle_theft_car",3,0,1
"0483160",2010,"motor_vehicle_theft_car",0,0,1
"0483160",2009,"motor_vehicle_theft_car",0,0,1
"0451810",2023,"motor_vehicle_theft_car",8,0,1
"0451810",2022,"motor_vehicle_theft_car",7,0,1
"0451810",2021,"motor_vehicle_theft_car",11,0,1
"0451810",2020,"motor_vehicle_theft_car",14,0,1
"0451810",2019,"motor_vehicle_theft_car",26,0,1
"0451810",2018,"motor_vehicle_theft_car",19,0,1
"0451810",2017,"motor_vehicle_theft_car",13,0,1
"0451810",2016,"motor_vehicle_theft_car",19,0,1
"0451810",2015,"motor_vehicle_theft_car",7,0,1
"0451810",2014,"motor_vehicle_theft_car",17,0,1
"0451810",2013,"motor_vehicle_theft_car",18,0,1
"0451810",2012,"motor_vehicle_theft_car",24,0,1
"0451810",2011,"motor_vehicle_theft_car",21,0,1
"0451810",2010,"motor_vehicle_theft_car",14,0,1
"0451810",2009,"motor_vehicle_theft_car",0,12,1
